,title,url,time,Update_dt,trd_dt
33,"한투운용, 자산배분형 월배당 ETF 'ACE 글로벌인컴TOP10 SOLACTIVE ETF' 출시",http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004986270,1시간 전,2023-07-10 15:17:52.108037,20230710
34,"한투운용, 'ACE 글로벌인컴TOP10 SOLACTIVE ETF' 출시",http://www.newspim.com/news/view/20230710000362,2시간 전,2023-07-10 15:17:52.108037,20230710
35,"한투운용, 'ACE 글로벌인컴TOP10 SOLACTIVE ETF' 출시",https://www.thekpm.com/news/articleView.html?idxno=162965,2시간 전,2023-07-10 15:17:52.108037,20230710
36,[더벨][ETF 위클리]파킹상품 자금몰이…KODEX CD금리 액티브 '인기',https://www.thebell.co.kr/free/content/ArticleView.asp?key=202307100920331160101151,4시간 전,2023-07-10 15:17:52.108037,20230710
37,"한투운용, 'ACE 글로벌인컴TOP10 SOLACTIVE ETF' 출시",https://news.mtn.co.kr/news-detail/2023071010261451457,4시간 전,2023-07-10 15:17:52.108037,20230710
38,"한국투자신탁운용, ‘ACE 글로벌인컴TOP10 SOLACTIVE ETF’ 출시",https://www.ceoscoredaily.com/page/view/2023071010271001344,4시간 전,2023-07-10 15:17:52.108037,20230710
39,주식·채권형 ETF 골고루 담은 자산배분형 상품 나온다,https://www.mk.co.kr/article/10780516,5시간 전,2023-07-10 15:17:52.334373,20230710
40,"한투운용, '자산배분형 월배당 ETF' 출시",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=209418,5시간 전,2023-07-10 15:17:52.334373,20230710
41,"한투운용, 3번째 월배당···美상장 주식·채권 ETF 담는다",http://www.fnnews.com/news/202307100856569908,5시간 전,2023-07-10 15:17:52.334373,20230710
42,"한투운용, 자산배분형 월배당 ETF 상장…""현금 흐름 창출""",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202307100094&t=NN,5시간 전,2023-07-10 15:17:52.334373,20230710
43,"삼성자산운용 코덱스 2차전지핵심소재 ETF, 순자산 1000억 돌파 外 한투운용·롯데손해보험 [쿡경제]",http://www.kukinews.com/newsView/kuk202307100015,5시간 전,2023-07-10 15:17:52.334373,20230710
44,"한투운용, 세번째 ’자산배분형 월배당 ETF’ 출시",http://www.segyebiz.com/newsView/20230710506505?OutUrl=naver,5시간 전,2023-07-10 15:17:52.334373,20230710
45,"한투운용, ACE글로벌인컴TOP10 솔랙티브 ETF 출시",https://www.sedaily.com/NewsView/29S2RLKC6D,5시간 전,2023-07-10 15:17:52.334373,20230710
46,"한투운용, ACE글로벌인컴TOP10 SOLACTIVE ETF 출시",https://www.fetv.co.kr/news/article.html?no=142979,5시간 전,2023-07-10 15:17:52.334373,20230710
47,한투운용 'ACE 글로벌인컴TOP10 SOLACTIVE' ETF 출시,https://www.news1.kr/articles/5102923,5시간 전,2023-07-10 15:17:52.334373,20230710
48,"한투운용, ACE글로벌인컴TOP10 SOLACTIVE ETF 출시",http://www.edaily.co.kr/news/newspath.asp?newsid=01400566635673208,6시간 전,2023-07-10 15:17:52.334373,20230710
49,"한투운용, ACE 글로벌인컴TOP10 SOLACTIVE ETF 출시",https://www.dailian.co.kr/news/view/1251438/?sc=Naver,6시간 전,2023-07-10 15:17:52.528669,20230710
50,"한투운용, 월배당 솔랙티브 ETF 출시",https://biz.chosun.com/stock/stock_general/2023/07/10/QZUMIIMW2ZGJVFWZJJZF5XWMMU/?utm_source=naver&utm_medium=original&utm_campaign=biz,6시간 전,2023-07-10 15:17:52.528669,20230710
51,"한투운용, 자산배분·인컴형 월배당 ETF 출시",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202307100845466960903,2분 전,2023-07-10 08:54:13.087507,20230710
52,"한투운용, 세번째 월배당 ETF 출시…“글로벌 고배당 ETF에 선별 투자”",https://www.etoday.co.kr/news/view/2264410,4분 전,2023-07-10 08:54:13.087507,20230710
53,"한투운용, ACE 글로벌인컴TOP10 SOLACTIVE ETF 출시",http://www.enewstoday.co.kr/news/articleView.html?idxno=2017559,11분 전,2023-07-10 08:54:13.087507,20230710
54,"한투운용, ACE 글로벌인컴TOP10 SOLACTIVE ETF 출시",http://news.mt.co.kr/mtview.php?no=2023071008305785167,20분 전,2023-07-10 08:54:13.087507,20230710
55,[이번주 증시 캘린더] 와이랩·센서뷰 공모주 청약…필에너지 코스닥 상장,https://www.sedaily.com/NewsView/29S2RJFEK2,2시간 전,2023-07-10 08:54:13.087507,20230710
56,코스피 박스권 길어지자… 한달 새 4000억 몰려간 곳,https://www.chosun.com/economy/economy_general/2023/07/10/QHERBIFLVJCGBAZG66RW3NZ7IQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,4시간 전,2023-07-10 08:54:13.087507,20230710
57,ETF 100조 시대… “미국 주식·2차전지·반도체 투자하세요” [마이머니],http://www.segye.com/content/html/2023/07/09/20230709512125.html?OutUrl=naver,12시간 전,2023-07-10 08:54:13.087507,20230709
58,"""땡큐 에코프로"" 2차전지 ETF 수익률 상위 싹쓸이[펀드와치]",http://www.edaily.co.kr/news/newspath.asp?newsid=01154566635672880,23시간 전,2023-07-10 08:54:13.087507,20230709
59,"“여의도 사회초년생은 어떻게 투자할까?”···한투운용, ‘요즘투자’ 이벤트",https://www.mk.co.kr/article/10779831,23시간 전,2023-07-10 08:54:13.087507,20230709
60,[증권소식] 상반기 의무보유등록 해제 17억주/해외 주식 및 채권형 ETF 3종 상장/NH증권. 해외 공시 번역·요약 서비스 등,https://www.asiatime.co.kr/article/20230707500336,2일 전,2023-07-10 08:54:13.087507,20230708
61,"거래소, 해외 주식·채권형 ETF 3종목 신규 상장",https://www.dailian.co.kr/news/view/1251178/?sc=Naver,2일 전,2023-07-10 08:54:13.330603,20230708
62,"2차전지, 상반기 ETF 상승 주도…하반기는?",http://www.ftoday.co.kr/news/articleView.html?idxno=305480,2일 전,2023-07-10 08:54:13.330603,20230708
63,"한국거래소, 해외주식·채권형 ETF 3종목 신규 상장",https://www.ceoscoredaily.com/page/view/2023070716012098427,2일 전,2023-07-10 08:54:13.330603,20230708
64,"[증시신상품] 거래소, 해외 주식 및 채권형 ETF 3종 신규 상장",https://www.yna.co.kr/view/AKR20230707116100002?input=1195m,22분 전,2023-07-07 16:07:00.124715,20230707
65,"한국거래소, 해외 주식 및 채권형 ETF 3종목 코스피 신규 상장",https://news.mtn.co.kr/news-detail/2023070715252154171,35분 전,2023-07-07 16:07:00.124715,20230707
66,"한국거래소, 해외 주식·채권형 ETF 3종목 신규상장",http://www.edaily.co.kr/news/newspath.asp?newsid=02243526635672224,10분 전,2023-07-07 14:54:59.966128,20230707
67,"거래소, 국내 첫 ‘생성형 AI 투자’ 등 ETF 3종 신규상장 [투자360]",http://news.heraldcorp.com/view.php?ud=20230707000473,33분 전,2023-07-07 14:54:59.966128,20230707
68,테슬라 고공행진에 ETF도 집중…하반기도 괜찮을까,http://www.inews24.com/view/1610373,1시간 전,2023-07-07 14:54:59.966128,20230707
69,"ETF 자금, 신흥국으로 몰린다",https://www.ebn.co.kr/news/view/1583861/?sc=Naver,3시간 전,2023-07-07 14:54:59.966128,20230707
70,"에이스 된 한투운용, 테슬라ETF 인기 행진… 수익률 1위 찍었다",http://moneys.mt.co.kr/news/mwView.php?no=2023070616575131593,4시간 전,2023-07-07 09:31:15.613999,20230707
71,나스닥보다 돈 더 몰린 '차이나 ETF',https://www.mk.co.kr/article/10778503,11분 전,2023-07-06 17:52:28.500805,20230706
72,[오늘의 증권가 소식] 유진투자증권 外,http://www.ftoday.co.kr/news/articleView.html?idxno=305420,14분 전,2023-07-06 17:52:28.500805,20230706
73,질주하는 전기차…테슬라·엔비디아 담은 ETF도 ‘훨훨’,https://www.etoday.co.kr/news/view/2263795,19분 전,2023-07-06 16:43:28.390347,20230706
74,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 이벤트",https://www.thekpm.com/news/articleView.html?idxno=162493,21분 전,2023-07-06 16:09:03.318388,20230706
75,나스닥보다 돈 더 몰렸다…차이나 ETF에 자금 ‘밀물’,https://www.mk.co.kr/article/10778186,34분 전,2023-07-06 16:09:03.318388,20230706
76,"""테슬라밸류체인 ETF 6월 평균 수익률 1위""",http://www.joseilbo.com/news/news_read.php?uid=491575&class=53&grp=,31분 전,2023-07-06 15:33:14.829228,20230706
77,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 인증 이벤트",https://biz.newdaily.co.kr/site/data/html/2023/07/06/2023070600181.html,33분 전,2023-07-06 15:33:14.829228,20230706
78,6월 ETF 순자산 100조 돌파…‘테슬라밸류체인’ 수익률 19%,https://www.etoday.co.kr/news/view/2263742,4분 전,2023-07-06 14:58:57.933216,20230706
79,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 이벤트",https://www.fetv.co.kr/news/article.html?no=142772,26분 전,2023-07-06 12:06:52.811870,20230706
80,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 인증 이벤트",http://www.shinailbo.co.kr/news/articleView.html?idxno=1728273,28분 전,2023-07-06 11:32:51.570741,20230706
81,한투운용 유튜브 新콘텐츠 '요즘투자'…이벤트 진행,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202307061037157650215,16분 전,2023-07-06 10:58:38.346938,20230706
82,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 이벤트",http://www.segyebiz.com/newsView/20230706509001?OutUrl=naver,22분 전,2023-07-06 10:58:38.346938,20230706
83,"한국투자신탁운용, 유튜브 콘텐츠 '요즘투자' 시청 이벤트 실시",https://www.news2day.co.kr/article/20230706500044,21분 전,2023-07-06 09:49:39.483753,20230706
84,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 인증 이벤트 진행",https://www.news1.kr/articles/5099690,28분 전,2023-07-06 09:49:39.483753,20230706
85,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 이벤트 진행",http://www.enewstoday.co.kr/news/articleView.html?idxno=2016717,35분 전,2023-07-06 09:49:39.483753,20230706
86,"한국투자신탁운용, 유튜브 콘텐츠 '요즘투자' 시청 이벤트 진행",http://www.paxetv.com/news/articleView.html?idxno=180410,6분 전,2023-07-06 09:16:07.230380,20230706
87,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 이벤트 진행",https://news.mtn.co.kr/news-detail/2023070609081198363,6분 전,2023-07-06 09:16:07.230380,20230706
88,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 이벤트 실시",https://www.ebn.co.kr/news/view/1583623/?sc=Naver,20분 전,2023-07-06 09:16:07.230380,20230706
89,“여의도 초년생은 어떤 투자를?”,http://www.fnnews.com/news/202307060841400738,20분 전,2023-07-06 09:16:07.230380,20230706
90,"한투운용, 유튜브 콘텐츠 '요즘투자' 시청 이벤트 진행",http://www.edaily.co.kr/news/newspath.asp?newsid=01377606635671896,10분 전,2023-07-06 08:55:16.638713,20230706
91,[ETF워치]질주하는 전기차주에 날아오른 테슬라 ETF,http://news.bizwatch.co.kr/article/market/2023/07/05/0024,2시간 전,2023-07-06 08:13:19.363931,20230706
92,"'ETF 100조 시대' 한투·키움, 존재감 '뚜렷'…""차별화 상품 공급, 점유율 확대""",https://news.mtn.co.kr/news-detail/2023070515490728533,18분 전,2023-07-05 16:36:30.239504,20230705
93,"文정부 '5G ETF' 3총사, 尹정부선 수익률 천차만별…왜?",https://www.sedaily.com/NewsView/29S0GE16HY,1시간 전,2023-07-05 08:31:55.823711,20230705
94,[투자노트] 요즘 이 ETF 모르면 간첩…투자자가 사랑하는 SCHD·제피,https://biz.chosun.com/stock/analysis-prospect/2023/07/05/4OCRLV674VGCPJCDWA3NJTD4FU/?utm_source=naver&utm_medium=original&utm_campaign=biz,1시간 전,2023-07-05 08:31:55.823711,20230705
95,"""올해 30% 오른 삼성전자, 더 살까?""…고민 깊어진 투자자들",https://www.hankyung.com/finance/article/2023070437851,22분 전,2023-07-04 18:21:02.819276,20230704
96,"본격 시작되는 반도체 싸이클…""과거 실적·주가 동반 상승 최소 2년""",https://www.hankyung.com/finance/article/202307043445i,24분 전,2023-07-04 17:08:37.590429,20230704
97,이름 바꾸니 잘 풀리네···ETF 명칭 바꿔 시장 선점 시도하는 자산운용사,https://www.ajunews.com/view/20230704141127082,1분 전,2023-07-04 16:33:29.671246,20230704
98,'미 국채 30년물로 개인 공략'…초장기채 경쟁 나선 신한운용,http://news.einfomax.co.kr/news/articleView.html?idxno=4272338,31분 전,2023-07-04 12:27:52.258150,20230704
99,"""보수 인하경쟁 과했나"" ETF 100조 원 돌파 불구 운용 보수는 되레 감소...미래에셋 650억 1위",http://www.consumernews.co.kr/news/articleView.html?idxno=682225,1시간 전,2023-07-04 08:44:06.875504,20230704
100,월배당 ETF 출시 1년...라인업 확충 경쟁 심화,https://www.dailian.co.kr/news/view/1249543/?sc=Naver,1시간 전,2023-07-04 08:44:06.875504,20230704
101,10억 팔면 10만원 남는데…ETF ‘세계 최저 수수료’ 경쟁 왜,https://www.joongang.co.kr/article/25174569,8시간 전,2023-07-04 08:44:06.875504,20230704
102,투자 암흑기에도 따박따박 수익… 황금알 낳는 ‘월배당 ETF’,https://news.kmib.co.kr/article/view.asp?arcid=0924309946&code=11151300&cp=nv,9시간 전,2023-07-04 08:44:06.875504,20230703
103,ETF 분·노의 질주… 순자산 100조 시대,https://news.kmib.co.kr/article/view.asp?arcid=0924309942&code=11151300&cp=nv,9시간 전,2023-07-04 08:44:06.875504,20230703
104,잘나가는 ‘삼성’ 따라 수익률 1위 찍은 ETF가 있다?,http://www.fntimes.com/html/view.php?ud=2023070320453387279249a1ae63_18,11시간 전,2023-07-04 08:44:06.875504,20230703
105,엔데믹 끝나도 中 맥 못추자… 인도·베트남으로 눈 돌렸다,https://www.dt.co.kr/contents.html?article_no=2023070402101763060001&ref=naver,12시간 전,2023-07-04 08:44:06.875504,20230703
106,"자산운용사 ‘경쟁 치열’, 한 매력하는 월배당ETF ‘인기’",https://www.sportsseoul.com/news/read/1326580?ref=naver,15시간 전,2023-07-04 08:44:06.875504,20230703
107,"한투운용, ACE삼성그룹섹터가중 ETF 연초 후 수익률 1위",http://www.segyebiz.com/newsView/20230703517184?OutUrl=naver,17시간 전,2023-07-04 08:44:06.875504,20230703
108,"한투운용 삼성그룹섹터가중 ETF, 연초 이후 수익률 1위",https://biz.newdaily.co.kr/site/data/html/2023/07/03/2023070300171.html,17시간 전,2023-07-04 08:44:06.875504,20230703
109,"한투운용 ACE 삼성그룹섹터가중 ETF, 연초 이후 수익률 1위",https://www.thekpm.com/news/articleView.html?idxno=161835,17시간 전,2023-07-04 08:44:07.109854,20230703
110,"한투운용 'ACE 삼성그룹섹터가중' ETF, 연초 이후 수익률 11.61%",https://www.news1.kr/articles/5096290,17시간 전,2023-07-04 08:44:07.109854,20230703
111,"한투운용 삼성그룹섹터가중 ETF, 연초 이후 11.6%↑",https://www.ebn.co.kr/news/view/1583137/?sc=Naver,18시간 전,2023-07-04 08:44:07.109854,20230703
112,"'ACE 삼성그룹섹터가중' ETF, 삼성그룹주 ETF 중 수익률 1위",http://news.mt.co.kr/mtview.php?no=2023070314163896147,18시간 전,2023-07-04 08:44:07.109854,20230703
113,"한투운용 ACE 삼성그룹섹터가중 ETF, 삼성그룹주 수익률 1위",https://www.fetv.co.kr/news/article.html?no=142460,18시간 전,2023-07-04 08:44:07.109854,20230703
114,"삼성·한투자산운용, 수익률 높은 ETF 눈에 띄네",http://www.startuptoday.co.kr/news/articleView.html?idxno=133375,19시간 전,2023-07-04 08:44:07.109854,20230703
115,"한투운용 ""ACE 삼성그룹섹터가중 ETF, 연초 이후 수익률 1위""",http://www.newspim.com/news/view/20230703000533,20시간 전,2023-07-04 08:44:07.109854,20230703
116,"한투운용 ‘ACE 삼성그룹섹터가중 ETF’, 연초 이후 수익률 12%",https://www.ceoscoredaily.com/page/view/2023070310495104224,21시간 전,2023-07-04 08:44:07.109854,20230703
117,ETF에 스미는 ‘삼성그룹’···상반기 승자는 한투운용,http://www.fnnews.com/news/202307030917240519,12분 전,2023-07-03 10:35:57.242684,20230703
118,"한투운용 “ACE 삼성그룹섹터가중 ETF, 연초 이후 수익률 1위”",https://www.mk.co.kr/article/10774691,35분 전,2023-07-03 10:35:57.242684,20230703
119,"ACE 삼성그룹섹터가중 ETF, 연초 이후 수익률 11.61%",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=209240,53분 전,2023-07-03 10:35:57.242684,20230703
120,"한투운용, '삼성그룹주 ETF' 수익률 1위 비결?",https://www.straightnews.co.kr/news/articleView.html?idxno=233200,55분 전,2023-07-03 10:35:57.242684,20230703
121,"한투운용 ""ACE 삼성그룹섹터가중 ETF, 연초 후 수익률 11.6%""",https://news.mtn.co.kr/news-detail/2023070309362720536,55분 전,2023-07-03 10:35:57.242684,20230703
122,"한투운용 ""ACE 삼성그룹ETF, 연초 이후 수익률 1위""",https://www.dailian.co.kr/news/view/1249291/?sc=Naver,1시간 전,2023-07-03 10:35:57.242684,20230703
123,"한투운용 ""ACE삼성그룹섹터가중 ETF, 연초이후 12%↑""",http://www.edaily.co.kr/news/newspath.asp?newsid=01626886635670912,1시간 전,2023-07-03 10:35:57.242684,20230703
124,"'100조 시대' 물 들어온 ETF, 제대로 노 저으려면…""규제 풀어야""",http://news.mt.co.kr/mtview.php?no=2023070222285615854,1시간 전,2023-07-03 10:35:57.242684,20230703
125,잿빗 반도체 전망에도…‘반도체 ETF’ ‘삼전 ELS’ 산 김 대리는 웃는다,https://www.etoday.co.kr/news/view/2262213,2시간 전,2023-07-03 10:35:57.242684,20230703
126,"""10억 팔면 10만원 남는다"" 운용사 '세계최저 수수료' 경쟁, 왜",https://www.joongang.co.kr/article/25174332,4시간 전,2023-07-03 10:35:57.242684,20230703
127,"뛰는 삼성·미래, 중소형 운용사도 '적극'…치열해지는 ETF 경쟁",http://news.mt.co.kr/mtview.php?no=2023062610383319645,5시간 전,2023-07-02 16:33:12.877252,20230702
128,배당성장형 ETF ‘한국형 SCHD’ 투자하기 전 알아야 할 것들,https://weekly.donga.com/3/all/11/4257679/1,6시간 전,2023-07-02 16:33:12.877252,20230702
129,"[오!머니] ETF 100조 시대, 주식형ETF 수익률 53%… 채권형 뭉칫돈 몰린다",http://moneys.mt.co.kr/news/mwView.php?no=2023063016565621523,10시간 전,2023-07-02 16:33:12.877252,20230702
130,"하반기 자산가들이 보는 펀드·ETF는?…""빅테크 강세 계속된다""",http://news.mt.co.kr/mtview.php?no=2023063016422739810,1일 전,2023-07-02 16:33:12.877252,20230701
131,"상반기 ETF, 선두 ‘2차전지’·꼴찌 ‘팔라듐’…다음 상승 후보는 ‘조선·철강’",https://www.news2day.co.kr/article/20230629500008,1일 전,2023-07-02 16:33:12.877252,20230701
132,"한투운용, 低보수로 ETF 시장점유율 확대 박차",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=209224,26분 전,2023-06-30 17:50:39.299945,20230630
133,"한투운용, 베트남 펀드 운용 순자산 1조2000억원 돌파",http://www.biztribune.co.kr/news/articleView.html?idxno=285728,23분 전,2023-06-30 16:41:55.301625,20230630
134,코스피 0.56% 상승 마감…기관 순매수세 유입,http://news.einfomax.co.kr/news/articleView.html?idxno=4271986,22분 전,2023-06-30 16:08:02.671180,20230630
135,"코스피, 0.2% 하락 출발…연준 추가 긴축 발언 주시",http://news.einfomax.co.kr/news/articleView.html?idxno=4271903,45분 전,2023-06-30 10:23:58.724843,20230630
136,[상반기 결산 | 증권]ETF 100조 시대…운용사들의 피 튀기는 전쟁,https://www.newsway.co.kr/news/view?ud=2023062917485017052,1시간 전,2023-06-30 09:04:27.588225,20230630
137,불붙은 美배당주 ETF 전쟁…커지는 출혈 경쟁 우려,https://www.dailian.co.kr/news/view/1248386/?sc=Naver,2시간 전,2023-06-30 09:04:27.588225,20230630
138,"[재팬 리오프닝] 일본증시 호조, ETF 수익률 '고공행진'",https://dealsite.co.kr/articles/106100,2시간 전,2023-06-30 09:04:27.588225,20230630
139,"[증권소식] '한전 쇼크' 작년 1000대 상장사 영업익 27%↓/키움투자자산운용, ETF 순자산 3조원 돌파 등",https://www.asiatime.co.kr/article/20230629500376,9시간 전,2023-06-30 09:04:27.588225,20230630
140,"한투운용 ""베트남 펀드 순자산 1조2000억 돌파""",http://www.newsis.com/view/?id=NISX20230629_0002358009&cID=15001&pID=15000,16시간 전,2023-06-30 09:04:27.588225,20230629
141,"코스피, 0.5%대 하락 마감…기관 매도로 낙폭 확대",http://news.einfomax.co.kr/news/articleView.html?idxno=4271822,17시간 전,2023-06-30 09:04:27.588225,20230629
142,"한국투자신탁운용, 베트남 투자 펀드 순자산 1.2조 돌파",http://www.shinailbo.co.kr/news/articleView.html?idxno=1725086,18시간 전,2023-06-30 09:04:27.588225,20230629
143,"한투운용, 베트남 펀드 순자산 1조2000억 원 돌파…“올해가 투자 적기”",https://www.etoday.co.kr/news/view/2261508,19시간 전,2023-06-30 09:04:27.588225,20230629
144,"한국투자신탁운용, 베트남 펀드 순자산 1.2조 돌파",https://www.econovill.com/news/articleView.html?idxno=616115,6분 전,2023-06-29 13:52:38.471821,20230629
145,"한투운용, 베트남 펀드 6종 순자산 1.2조원 돌파",https://biz.newdaily.co.kr/site/data/html/2023/06/29/2023062900085.html,10분 전,2023-06-29 13:52:38.471821,20230629
